Student ID,Student Country,Question ID,Type of Answer,Question Level,Topic,Subtopic,Keywords
69,Portugal,565,1,Basic,Analytic Geometry,Analytic Geometry,Distance Scalar product Cross product Orthogonal projection Orthogonality Collinearity Locus
26,Portugal,565,1,Basic,Analytic Geometry,Analytic Geometry,Distance Scalar product Cross product Orthogonal projection Orthogonality Collinearity Locus
26,Portugal,565,1,Basic,Analytic Geometry,Analytic Geometry,Distance Scalar product Cross product Orthogonal projection Orthogonality Collinearity Locus
81,Lithuania,566,1,Basic,Analytic Geometry,Analytic Geometry,Distance Orthogonality Locus
81,Lithuania,566,1,Basic,Analytic Geometry,Analytic Geometry,Distance Orthogonality Locus
28,Portugal,566,1,Basic,Analytic Geometry,Analytic Geometry,Distance Orthogonality Locus
28,Portugal,566,1,Basic,Analytic Geometry,Analytic Geometry,Distance Orthogonality Locus
576,Ireland,567,0,Basic,Analytic Geometry,Analytic Geometry,Cartesian equations of a line Orthogonality Collinearity
576,Ireland,567,0,Basic,Analytic Geometry,Analytic Geometry,Cartesian equations of a line Orthogonality Collinearity
576,Ireland,567,0,Basic,Analytic Geometry,Analytic Geometry,Cartesian equations of a line Orthogonality Collinearity
28,Portugal,567,1,Basic,Analytic Geometry,Analytic Geometry,Cartesian equations of a line Orthogonality Collinearity
28,Portugal,567,1,Basic,Analytic Geometry,Analytic Geometry,Cartesian equations of a line Orthogonality Collinearity
81,Lithuania,568,1,Basic,Analytic Geometry,Analytic Geometry,Cartesian equations of a plane Cartesian equations of a line
81,Lithuania,568,1,Basic,Analytic Geometry,Analytic Geometry,Cartesian equations of a plane Cartesian equations of a line
576,Ireland,570,1,Advanced,Analytic Geometry,Analytic Geometry,Distance Orthogonal projection Orthogonality
576,Ireland,570,1,Advanced,Analytic Geometry,Analytic Geometry,Distance Orthogonal projection Orthogonality
776,Portugal,570,0,Advanced,Analytic Geometry,Analytic Geometry,Distance Orthogonal projection Orthogonality
776,Portugal,570,0,Advanced,Analytic Geometry,Analytic Geometry,Distance Orthogonal projection Orthogonality
69,Portugal,571,1,Basic,Analytic Geometry,Analytic Geometry,Intersection Cartesian equations of a plane
69,Portugal,571,1,Basic,Analytic Geometry,Analytic Geometry,Intersection Cartesian equations of a plane
576,Ireland,572,0,Basic,Analytic Geometry,Analytic Geometry,Locus Scalar product Cross product Distance Collinearity Orthogonality
576,Ireland,572,0,Basic,Analytic Geometry,Analytic Geometry,Locus Scalar product Cross product Distance Collinearity Orthogonality
81,Lithuania,572,0,Basic,Analytic Geometry,Analytic Geometry,Locus Scalar product Cross product Distance Collinearity Orthogonality
81,Lithuania,572,0,Basic,Analytic Geometry,Analytic Geometry,Locus Scalar product Cross product Distance Collinearity Orthogonality
26,Portugal,573,1,Basic,Analytic Geometry,Analytic Geometry,Orthogonality Locus Scalar product Cross product Collinearity
26,Portugal,573,1,Basic,Analytic Geometry,Analytic Geometry,Orthogonality Locus Scalar product Cross product Collinearity
28,Portugal,573,1,Basic,Analytic Geometry,Analytic Geometry,Orthogonality Locus Scalar product Cross product Collinearity
28,Portugal,573,1,Basic,Analytic Geometry,Analytic Geometry,Orthogonality Locus Scalar product Cross product Collinearity
28,Portugal,573,1,Basic,Analytic Geometry,Analytic Geometry,Orthogonality Locus Scalar product Cross product Collinearity
576,Ireland,574,1,Advanced,Analytic Geometry,Analytic Geometry,Collinearity Orthogonality Distance Scalar product
576,Ireland,574,1,Advanced,Analytic Geometry,Analytic Geometry,Collinearity Orthogonality Distance Scalar product
776,Portugal,574,0,Advanced,Analytic Geometry,Analytic Geometry,Collinearity Orthogonality Distance Scalar product
776,Portugal,574,0,Advanced,Analytic Geometry,Analytic Geometry,Collinearity Orthogonality Distance Scalar product
576,Ireland,575,1,Advanced,Analytic Geometry,Analytic Geometry,Orthogonality Orthogonal projection Cross product Scalar product
576,Ireland,575,1,Advanced,Analytic Geometry,Analytic Geometry,Orthogonality Orthogonal projection Cross product Scalar product
576,Ireland,576,0,Advanced,Analytic Geometry,Analytic Geometry,Cartesian equations of a plane Cartesian equations of a line
576,Ireland,576,0,Advanced,Analytic Geometry,Analytic Geometry,Cartesian equations of a plane Cartesian equations of a line
776,Portugal,576,0,Advanced,Analytic Geometry,Analytic Geometry,Cartesian equations of a plane Cartesian equations of a line
776,Portugal,576,0,Advanced,Analytic Geometry,Analytic Geometry,Cartesian equations of a plane Cartesian equations of a line
411,Portugal,593,0,Basic,Linear Algebra,Eigenvalues and Eigenvectors,Eigenvector Spectrum Characteristic polynomial Eigenvalue
411,Portugal,593,0,Basic,Linear Algebra,Eigenvalues and Eigenvectors,Eigenvector Spectrum Characteristic polynomial Eigenvalue
411,Portugal,596,0,Basic,Linear Algebra,Eigenvalues and Eigenvectors,Eigenvector Eigenvalue
411,Portugal,596,0,Basic,Linear Algebra,Eigenvalues and Eigenvectors,Eigenvector Eigenvalue
175,Italy,611,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
175,Italy,611,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
524,Portugal,611,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
524,Portugal,611,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
625,Russian Federation,611,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
625,Russian Federation,611,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
351,Portugal,612,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
351,Portugal,612,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
351,Portugal,612,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
525,Portugal,612,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
525,Portugal,612,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
71,Portugal,612,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
71,Portugal,612,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
176,Italy,612,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
176,Italy,612,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
625,Russian Federation,612,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
625,Russian Federation,612,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
625,Russian Federation,612,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
525,Portugal,613,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
525,Portugal,613,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
71,Portugal,614,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
71,Portugal,614,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
1292,Italy,617,1,Basic,Linear Algebra,Eigenvalues and Eigenvectors,Eigenvalue Spectrum Eigenvector Characteristic polynomial
1292,Italy,617,1,Basic,Linear Algebra,Eigenvalues and Eigenvectors,Eigenvalue Spectrum Eigenvector Characteristic polynomial
1292,Italy,622,1,Basic,Linear Algebra,Eigenvalues and Eigenvectors,Characteristic polynomial Eigenvalue Diagonalization Eigenvector Spectrum
1292,Italy,622,1,Basic,Linear Algebra,Eigenvalues and Eigenvectors,Characteristic polynomial Eigenvalue Diagonalization Eigenvector Spectrum
128,Lithuania,635,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation Determinant properties Inverse matrix  Matrix operations
128,Lithuania,635,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation Determinant properties Inverse matrix  Matrix operations
311,Ireland,635,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation Determinant properties Inverse matrix  Matrix operations
311,Ireland,635,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation Determinant properties Inverse matrix  Matrix operations
128,Lithuania,637,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation Determinant properties
128,Lithuania,637,1,Basic,Linear Algebra,Matrices and Determinants,Determinant computation Determinant properties
311,Ireland,639,1,Basic,Linear Algebra,Matrices and Determinants,Inverse matrix  Determinant computation Determinant properties Matrix operations
311,Ireland,639,1,Basic,Linear Algebra,Matrices and Determinants,Inverse matrix  Determinant computation Determinant properties Matrix operations
509,Portugal,640,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation Determinant properties
509,Portugal,640,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation Determinant properties
411,Portugal,640,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation Determinant properties
411,Portugal,640,0,Basic,Linear Algebra,Matrices and Determinants,Determinant computation Determinant properties
509,Portugal,641,1,Basic,Linear Algebra,Matrices and Determinants,Commuting matrices Solve matrix equation Matrix equivalent - echelon Inverse matrix  Determinant computation Matrix rank Determinant properties Hermitian matrix Symmetric matrix Matrix multiplication Linearly independent rows Matrix operations
509,Portugal,641,1,Basic,Linear Algebra,Matrices and Determinants,Commuting matrices Solve matrix equation Matrix equivalent - echelon Inverse matrix  Determinant computation Matrix rank Determinant properties Hermitian matrix Symmetric matrix Matrix multiplication Linearly independent rows Matrix operations
1518,Portugal,644,1,Basic,Linear Algebra,Matrices and Determinants,Commuting matrices Solve matrix equation Matrix equivalent - echelon Determinant computation Matrix rank Inverse matrix  Determinant properties Hermitian matrix Matrix multiplication Linearly independent rows Symmetric matrix Matrix operations
1518,Portugal,644,1,Basic,Linear Algebra,Matrices and Determinants,Commuting matrices Solve matrix equation Matrix equivalent - echelon Determinant computation Matrix rank Inverse matrix  Determinant properties Hermitian matrix Matrix multiplication Linearly independent rows Symmetric matrix Matrix operations
71,Portugal,645,0,Basic,Linear Algebra,Matrices and Determinants,Matrix rank Linearly independent rows
71,Portugal,645,0,Basic,Linear Algebra,Matrices and Determinants,Matrix rank Linearly independent rows
311,Ireland,645,0,Basic,Linear Algebra,Matrices and Determinants,Matrix rank Linearly independent rows
311,Ireland,645,0,Basic,Linear Algebra,Matrices and Determinants,Matrix rank Linearly independent rows
511,Portugal,647,1,Basic,Linear Algebra,Matrices and Determinants,Matrix multiplication Symmetric matrix Matrix operations
511,Portugal,647,1,Basic,Linear Algebra,Matrices and Determinants,Matrix multiplication Symmetric matrix Matrix operations
311,Ireland,647,0,Basic,Linear Algebra,Matrices and Determinants,Matrix multiplication Symmetric matrix Matrix operations
311,Ireland,647,0,Basic,Linear Algebra,Matrices and Determinants,Matrix multiplication Symmetric matrix Matrix operations
455,Portugal,652,1,Basic,Linear Algebra,Matrices and Determinants,Linearly independent rows Matrix multiplication Symmetric matrix Matrix operations Commuting matrices Solve matrix equation Inverse matrix  Determinant computation Matrix rank Determinant properties
455,Portugal,652,1,Basic,Linear Algebra,Matrices and Determinants,Linearly independent rows Matrix multiplication Symmetric matrix Matrix operations Commuting matrices Solve matrix equation Inverse matrix  Determinant computation Matrix rank Determinant properties
311,Ireland,652,1,Basic,Linear Algebra,Matrices and Determinants,Linearly independent rows Matrix multiplication Symmetric matrix Matrix operations Commuting matrices Solve matrix equation Inverse matrix  Determinant computation Matrix rank Determinant properties
311,Ireland,652,1,Basic,Linear Algebra,Matrices and Determinants,Linearly independent rows Matrix multiplication Symmetric matrix Matrix operations Commuting matrices Solve matrix equation Inverse matrix  Determinant computation Matrix rank Determinant properties
239,Lithuania,661,1,Basic,Differentiation,Derivatives,Logarithmic rule Product rule Trigonometric rules
239,Lithuania,661,1,Basic,Differentiation,Derivatives,Logarithmic rule Product rule Trigonometric rules
626,Italy,661,0,Basic,Differentiation,Derivatives,Logarithmic rule Product rule Trigonometric rules
626,Italy,661,0,Basic,Differentiation,Derivatives,Logarithmic rule Product rule Trigonometric rules
625,Russian Federation,662,0,Advanced,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
625,Russian Federation,662,0,Advanced,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
625,Russian Federation,662,0,Advanced,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
351,Portugal,666,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
351,Portugal,666,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
351,Portugal,666,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
509,Portugal,666,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
509,Portugal,666,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
625,Russian Federation,667,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
625,Russian Federation,667,0,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
985,Romania,668,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
985,Romania,668,1,Basic,Fundamental Mathematics,"Algebraic expressions, Equations, and Inequalities",Simplify expressions
1557,Portugal,673,0,Advanced,Real Functions of a single variable,Limits and Continuity,Limits Indeterminate forms
1557,Portugal,673,0,Advanced,Real Functions of a single variable,Limits and Continuity,Limits Indeterminate forms
1557,Portugal,674,1,Advanced,Real Functions of a single variable,Limits and Continuity,Limits Indeterminate forms
1557,Portugal,674,1,Advanced,Real Functions of a single variable,Limits and Continuity,Limits Indeterminate forms
1557,Portugal,688,1,Advanced,Real Functions of a single variable,Limits and Continuity,Indeterminate forms Limits
1557,Portugal,688,1,Advanced,Real Functions of a single variable,Limits and Continuity,Indeterminate forms Limits
1557,Portugal,693,1,Advanced,Real Functions of a single variable,Limits and Continuity,Limits Indeterminate forms
1557,Portugal,693,1,Advanced,Real Functions of a single variable,Limits and Continuity,Limits Indeterminate forms
26,Portugal,697,1,Basic,Analytic Geometry,Analytic Geometry,Orthogonality Distance Cross product
26,Portugal,697,1,Basic,Analytic Geometry,Analytic Geometry,Orthogonality Distance Cross product
576,Ireland,699,0,Basic,Analytic Geometry,Analytic Geometry,Cartesian equations of a plane Locus Intersection Cartesian equations of a line
576,Ireland,699,0,Basic,Analytic Geometry,Analytic Geometry,Cartesian equations of a plane Locus Intersection Cartesian equations of a line
576,Ireland,699,0,Basic,Analytic Geometry,Analytic Geometry,Cartesian equations of a plane Locus Intersection Cartesian equations of a line
576,Ireland,699,0,Basic,Analytic Geometry,Analytic Geometry,Cartesian equations of a plane Locus Intersection Cartesian equations of a line
28,Portugal,700,1,Basic,Analytic Geometry,Analytic Geometry,Collinearity Locus Orthogonality Orthogonal projection Scalar product Distance
28,Portugal,700,1,Basic,Analytic Geometry,Analytic Geometry,Collinearity Locus Orthogonality Orthogonal projection Scalar product Distance
81,Lithuania,701,0,Basic,Analytic Geometry,Analytic Geometry,Orthogonality Cross product Distance
81,Lithuania,701,0,Basic,Analytic Geometry,Analytic Geometry,Orthogonality Cross product Distance
378,Portugal,701,1,Basic,Analytic Geometry,Analytic Geometry,Orthogonality Cross product Distance
378,Portugal,701,1,Basic,Analytic Geometry,Analytic Geometry,Orthogonality Cross product Distance
576,Ireland,702,0,Advanced,Analytic Geometry,Analytic Geometry,Cartesian equations of a plane Intersection Cartesian equations of a line
576,Ireland,702,0,Advanced,Analytic Geometry,Analytic Geometry,Cartesian equations of a plane Intersection Cartesian equations of a line
751,Lithuania,703,1,Basic,Analytic Geometry,Analytic Geometry,Orthogonality Scalar product
751,Lithuania,703,1,Basic,Analytic Geometry,Analytic Geometry,Orthogonality Scalar product
626,Italy,717,1,Basic,Differentiation,Derivatives,Trigonometric rules Quotient rule
626,Italy,717,1,Basic,Differentiation,Derivatives,Trigonometric rules Quotient rule
71,Portugal,720,1,Basic,Differentiation,Derivatives,Quotient rule Trigonometric rules Logarithmic rule Product rule
71,Portugal,720,1,Basic,Differentiation,Derivatives,Quotient rule Trigonometric rules Logarithmic rule Product rule
351,Portugal,721,0,Basic,Differentiation,Derivatives,Quotient rule Trigonometric rules
351,Portugal,721,0,Basic,Differentiation,Derivatives,Quotient rule Trigonometric rules
349,Portugal,735,0,Basic,Differentiation,Derivatives,Product rule Trigonometric rules Logarithmic rule
349,Portugal,735,0,Basic,Differentiation,Derivatives,Product rule Trigonometric rules Logarithmic rule
80,Lithuania,736,1,Basic,Optimization,Linear Optimization,Linear programming Excel solver add-in Simplex method
80,Lithuania,736,1,Basic,Optimization,Linear Optimization,Linear programming Excel solver add-in Simplex method
178,Italy,753,0,Basic,Differentiation,Derivatives,Exponential rule
178,Italy,753,0,Basic,Differentiation,Derivatives,Exponential rule
80,Lithuania,756,1,Basic,Integration,Double Integration,Cartesian coordinates x-simple region (type II) Changing order of integration
80,Lithuania,756,1,Basic,Integration,Double Integration,Cartesian coordinates x-simple region (type II) Changing order of integration
913,Ireland,761,1,Basic,Probability ,Probability ,Event Sample space Addition  multiplication  and total probability rules Axioms of probability
913,Ireland,761,1,Basic,Probability ,Probability ,Event Sample space Addition  multiplication  and total probability rules Axioms of probability
913,Ireland,771,0,Basic,Probability ,Probability ,Event Sample space Addition  multiplication  and total probability rules Axioms of probability
913,Ireland,771,0,Basic,Probability ,Probability ,Event Sample space Addition  multiplication  and total probability rules Axioms of probability
913,Ireland,773,1,Basic,Probability ,Probability ,Event Sample space Addition  multiplication  and total probability rules Axioms of probability
913,Ireland,773,1,Basic,Probability ,Probability ,Event Sample space Addition  multiplication  and total probability rules Axioms of probability
168,Portugal,776,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
168,Portugal,776,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
168,Portugal,776,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
972,Portugal,776,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
972,Portugal,776,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
972,Portugal,776,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1219,Portugal,776,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1219,Portugal,776,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1219,Portugal,776,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1219,Portugal,776,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1219,Portugal,776,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
509,Portugal,776,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
509,Portugal,776,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1146,Portugal,776,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1173,Portugal,776,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1173,Portugal,776,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1146,Portugal,776,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
966,Portugal,776,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
966,Portugal,776,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1220,Slovenia,776,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1220,Slovenia,776,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1220,Slovenia,776,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1220,Slovenia,776,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1220,Slovenia,776,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1220,Slovenia,776,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
884,Italy,776,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
884,Italy,776,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
884,Italy,776,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
884,Italy,776,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
851,Italy,776,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
851,Italy,776,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
851,Italy,776,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1322,Italy,776,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1322,Italy,776,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1517,Portugal,777,0,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1517,Portugal,777,0,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1351,Portugal,777,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1351,Portugal,777,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
986,Portugal,777,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
986,Portugal,777,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
986,Portugal,777,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
91,Lithuania,778,0,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
91,Lithuania,778,0,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
986,Portugal,778,0,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
986,Portugal,778,0,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1135,Portugal,778,0,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1135,Portugal,778,0,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1308,Italy,778,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1308,Italy,778,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
840,Italy,778,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
840,Italy,778,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1271,Portugal,779,0,Advanced,Linear Algebra,Linear Transformations,Rotation Linear application
1271,Portugal,779,0,Advanced,Linear Algebra,Linear Transformations,Rotation Linear application
81,Lithuania,779,0,Advanced,Linear Algebra,Linear Transformations,Rotation Linear application
81,Lithuania,779,0,Advanced,Linear Algebra,Linear Transformations,Rotation Linear application
972,Portugal,779,0,Advanced,Linear Algebra,Linear Transformations,Rotation Linear application
972,Portugal,779,0,Advanced,Linear Algebra,Linear Transformations,Rotation Linear application
1517,Portugal,779,1,Advanced,Linear Algebra,Linear Transformations,Rotation Linear application
1517,Portugal,779,1,Advanced,Linear Algebra,Linear Transformations,Rotation Linear application
986,Portugal,779,1,Advanced,Linear Algebra,Linear Transformations,Rotation Linear application
986,Portugal,779,1,Advanced,Linear Algebra,Linear Transformations,Rotation Linear application
1375,Portugal,779,1,Advanced,Linear Algebra,Linear Transformations,Rotation Linear application
1375,Portugal,779,1,Advanced,Linear Algebra,Linear Transformations,Rotation Linear application
1135,Portugal,779,0,Advanced,Linear Algebra,Linear Transformations,Rotation Linear application
1135,Portugal,779,0,Advanced,Linear Algebra,Linear Transformations,Rotation Linear application
1135,Portugal,779,0,Advanced,Linear Algebra,Linear Transformations,Rotation Linear application
840,Italy,779,1,Advanced,Linear Algebra,Linear Transformations,Rotation Linear application
840,Italy,779,1,Advanced,Linear Algebra,Linear Transformations,Rotation Linear application
1143,Portugal,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1143,Portugal,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
168,Portugal,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
168,Portugal,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
168,Portugal,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
972,Portugal,780,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
972,Portugal,780,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
972,Portugal,780,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1219,Portugal,780,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1219,Portugal,780,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1219,Portugal,780,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1087,Portugal,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1087,Portugal,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
966,Portugal,780,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
966,Portugal,780,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1220,Slovenia,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1220,Slovenia,780,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1220,Slovenia,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1220,Slovenia,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1220,Slovenia,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1220,Slovenia,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1220,Slovenia,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1220,Slovenia,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1220,Slovenia,780,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1220,Slovenia,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1220,Slovenia,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1220,Slovenia,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1220,Slovenia,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1220,Slovenia,780,0,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1220,Slovenia,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
753,Italy,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
753,Italy,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1322,Italy,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
1322,Italy,780,1,Basic,Linear Algebra,Linear Transformations,Injective linear application Range Kernel Isomorphism
